data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.021670
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:014, data loss:0.002256
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.010975
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:015, data loss:0.006156
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.013961
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:016, data loss:0.010985
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.012127
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:017, data loss:0.002156
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.006241
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:018, data loss:0.001752
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.007542
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.001950
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.006200
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.001161
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.003532
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.006502
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.004575
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.002868
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.002623
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.000621
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.004057
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.000525
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.002230
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.004012
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.002728
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.003333
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001964
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.000311
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.002074
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.000278
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001618
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.002322
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001739
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.002437
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001349
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.000384
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001400
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.000349
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001076
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.001682
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001113
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.001558
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000934
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.000517
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000919
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.000628
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000792
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.001358
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000914
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.001087
2025-11-11 17:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000739
2025-11-11 17:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.000401
